Name	Job	Industry	Sector	Number of ratings	Overall rating	Culture and values	Work life balance	Senior Leadership	Compensation and benefits	Career opportunities	Recommend to friend	Name CEO	Pourcentage approve CEO
Soliant Consulting	Overall	"Computer Hardware &amp; Software"	Information Technology	14	4.5	4.9	4.7	4.8	4.3	4.8	1.0	Bob Bowers	100
SOLUTE	Overall	"Computer Hardware &amp; Software"	Information Technology	13	3.6	3.4	3.2	3.5	3.9	3.4	0.7	John Lyons	53
Southside Consulting Group	Overall	Consulting	Business Services	18	3.6	3.8	3.3	4.1	3.4	4.0	0.7	Connor Reinfurt	73
SPR	Overall	IT Services	Information Technology	10	3.2	3.1	3.6	3.4	3.7	3.1	0.5	Rob Figliulo	100
Spring Consulting Group	Overall	Consulting	Business Services	17	2.2	2.4	2.2	2.3	2.6	2.2	0.3	Karin Landry	26
SRS Consulting	Overall	Consulting	Business Services	17	4.2	3.6	3.8	4.4	3.6	3.8	1.0	Sangeetha Chowhan	100
Stantec	Overall	"Architectural &amp; Engineering Services"	Business Services	323	3	2.9	3.0	2.6	3.1	2.9	0.5	Bob Gomes	61
Summit Consulting	Overall	Consulting	Business Services	14	4.1	4.3	4.1	4.0	3.7	4.1	0.9	Albert J. Lee	100
Summit Consulting Partners	Overall	Consulting	Business Services	28	2.9	3.6	3.1	3.6	3.1	3.4	0.5		
SunGard Consulting Services	Overall	Consulting	Business Services	86	3.4	3.5	4.1	3.3	3.5	3.4	0.7	Russell Fradin	76
Suntiva	Overall	Federal Agencies	Government	23	4.1	4.5	4.6	4.2	3.8	3.6	0.8	Hany Malik	95
Syntel	Overall	IT Services	Information Technology	1069	2.7	2.4	2.5	2.1	2.4	2.8	0.4	Prashant Ranade	56
Tata Consultancy Services	Overall	"Computer Hardware &amp; Software"	Information Technology	13896	3.3	3.3	3.1	2.6	2.7	3.2	0.7	Natarajan Chandrasekaran	88
TayganPoint Consulting Group	Overall	Consulting	Business Services	13	4.2	4.4	4.6	4.4	3.8	4.1	0.8	Joy E. Taylor	90
Tempus Consulting	Overall	Financial Transaction Processing	Finance	11	3.1	3.2	3.9	3.1	2.8	2.4	0.7	Greg Kimball	100
The Hackett Group	Overall	Consulting	Business Services	170	3.9	3.5	3.2	3.4	3.4	3.6	0.8	Ted A. Fernandez	81
The Illuminate Consulting Group	Overall	Consulting	Business Services	23	4.5	4.3	3.1	4.4	4.4	4.0	0.9	Daniel J. Guhr	100
The Judge Group	Overall	"Staffing &amp; Outsourcing"	Business Services	128	3.9	3.5	3.1	3.4	3.4	3.6	0.7	Martin E. Judge Jr.	91
The Marco Consulting Group	Overall	"Investment Banking &amp; Asset Management"	Finance	13	4.1	4.5	4.3	4.2	4.3	4.0	0.9	Jason T. Zenk	100
The Principal Consulting	Overall	"Computer Hardware &amp; Software"	Information Technology	23	2.6	1.9	2.6	2.5	2.5	2.5	0.4	Sean Kelly	57
The Segal Group	Overall	Consulting	Business Services	46	3.6	3.9	3.7	3.4	3.5	3.3	0.8	Joseph A. LoCicero, JD	87
Thomas and Herbert	Overall	Consulting	Business Services	14	2.5	2.6	2.5	2.6	3.2	2.5	0.2	Rodney E. Thomas	36
Triage Consulting Group	Overall	Consulting	Business Services	154	3.7	4.3	4.5	4.0	3.4	3.5	0.8	Brian Neece	96
Trianz	Overall	IT Services	Information Technology	136	3.1	3.1	3.4	3.2	3.0	3.1	0.6	Sri Manchala	82
Triple Crown Consulting	Overall	"Computer Hardware &amp; Software"	Information Technology	41	2.5	2.1	3.1	2.2	2.2	2.5	0.3	Padma Sunkara	58
True Partners Consulting	Overall	Accounting	"Accounting &amp; Legal"	33	4.4	4.5	4.0	4.2	4.4	4.2	0.9	Cary D. McMillan	94
TrustHCS	Overall	"Staffing &amp; Outsourcing"	Business Services	29	4.1	4.4	4.6	4.1	4.4	4.0	0.8	Torrey Barnhouse	0
TSL Marketing	Overall	"Advertising &amp; Marketing"	Business Services	47	3.2	3.5	3.5	3.3	2.9	3.2	0.7	David English	83
Tunnell Consulting	Overall	Consulting	Business Services	13	2.3	1.8	2.9	2.0	3.2	2.3	0.5	Conrad J. Heilman Jr.	44
TwoFour consulting	Overall	IT Services	Information Technology	10	3.1	3.1	3.4	3.4	3.5	3.5	0.6		
Universal Consulting Services	Overall	IT Services	Information Technology	30	3.4	3.3	4.0	3.3	3.8	3.2	0.7	Charu Dhumne	100
Uptown Consulting	Overall	Accounting	"Accounting &amp; Legal"	23	3.1	3.5	3.0	3.7	3.1	3.5	0.7	Shaun Hogan	73
V-Soft Consulting Group	Overall	"Staffing &amp; Outsourcing"	Business Services	49	3.1	2.8	3.4	2.8	3.2	3.1	0.7	Purna Veer	60
Value Consulting	Overall	Consulting	Business Services	50	3	3.0	2.8	2.8	3.2	3.4	0.7	Jeff Hilkins	50
Veris Consulting	Overall	"Computer Hardware &amp; Software"	Information Technology	15	4.3	4.1	4.4	3.8	4.4	4.0	0.8	Larry Johnson	89
Vinculums	Overall	"Cable, Internet &amp; Telephone Providers"	Telecommunications	14	2.5	2.5	2.8	2.0	2.2	2.0	0.4	Bart van Aardenne	83
Virtusa	Overall	IT Services	Information Technology	631	3.6	3.6	3.0	3.2	3.2	3.6	0.8	Kris A. Canekeratne	88
Vision Global Consulting	Overall	Consulting	Business Services	17	3.4	3.1	3.2	3.2	2.6	2.9	0.6		
Visionary Integration Professionals	Overall	IT Services	Information Technology	55	3.2	2.9	3.2	3.0	3.4	2.9	0.6	Jonna Ward	54
VMC Consulting	Overall	IT Services	Information Technology	96	2.3	2.0	2.8	2.0	2.3	2.4	0.3	Ron Hurle	42
Volt	Overall	Accounting	"Accounting &amp; Legal"	147	3.2	2.9	3.6	2.9	2.7	2.8	0.6	Stephanie Elliott	59
Volt Information Sciences	Overall	"Staffing &amp; Outsourcing"	Business Services	397	3	2.9	3.1	2.7	2.4	2.7	0.5	Michael Dean	51
VSC Consulting	Overall	"Advertising &amp; Marketing"	Business Services	13	4.7	4.8	4.4	4.4	4.7	5.0	0.9		
w3r Consulting	Overall	Accounting	"Accounting &amp; Legal"	12	2.9	2.3	2.5	2.5	2.4	1.8	0.5	Eric A. Hardy	100
Washington Consulting	Overall	Consulting	Business Services	13	2.3	3.2	3.8	2.5	3.2	1.9	0.2	Marty Brennan	82
WBB Consulting	Overall	Consulting	Business Services	40	3.4	3.3	3.2	3.3	3.3	3.5	0.6	William C. McMullen	61
Windward	Overall	IT Services	Information Technology	46	3.3	3.3	3.5	3.3	3.7	2.8	0.6	Sean McDermott	74
Wipro	Overall	Accounting	"Accounting &amp; Legal"	6930	3.2	3.0	2.8	2.4	2.6	3.1	0.5	T. K. Kurien	75
Wood Consulting	Overall	Consulting	Business Services	14	2.9	2.9	3.5	2.9	3.0	2.6	0.4		
Xede Consulting Group	Overall	"Computer Hardware &amp; Software"	Information Technology	11	2.8	3.1	2.6	2.3	3.4	2.5	0.3	John Birgbauer	38
"Yash &amp; Lujan Consulting"	Overall	IT Services	Information Technology	116	3	2.6	3.0	2.4	2.8	2.7	0.4	Manoj K. Baheti	81
Zerin Business Consulting	Overall	Consulting	Business Services	41	3.4	3.4	2.9	3.4	2.9	3.3	0.6	Mark Hoge	84
